,Outbound Flight Date,Return Flight Date,"Price, €",Outbound Flight Airlines,Outbound Flight Departure Time,Outbound Flight Arrival Time,Outbound Flight Arrival + Days,Outbound Flight Duration,Outbound Flight Stops,Outbound Flight Connecting Airports,Outbound Flight Departure Airport,Outbound Flight Arrival Airport,Return Flight Airlines,Return Flight Departure Time,Return Flight Arrival Time,Return Flight Arrival + Days,Return Flight Duration,Return Flight Stops,Return Flight Connecting Airports,Return Flight Departure Airport,Return Flight Arrival Airport,"Outbound Flight Duration, min","Return Flight Duration, min"
814,2024-05-10,2024-05-17,1015,Turkish Airlines,20:35,08:55,2,30h 20,1,IST,VNO,NRT,Turkish Airlines,20:35,08:55,1,18h 45,1,IST,HND,VNO,1820,1125
815,2024-05-10,2024-05-17,1313,LOT + Lufthansa,06:20,06:55,1,18h 35,2,"WAW, MUC",VNO,HND,Lufthansa,06:20,06:55,0,19h 25,1,MUC,HND,VNO,1115,1165
816,2024-05-10,2024-05-17,1213,ANA (All Nippon Airways),06:00,09:50,1,21h 50,1,FRA,VNO,HND,ANA (All Nippon Airways) + Lufthansa,06:00,09:50,0,19h 25,1,MUC,HND,VNO,1310,1165
817,2024-05-10,2024-05-17,982,Turkish Airlines,20:35,19:20,1,16h 45,1,IST,VNO,HND,Turkish Airlines,20:35,19:20,1,34h 15,2,"OSA, IST",HND,VNO,1005,2055
818,2024-05-10,2024-05-17,1266,airBaltic + Lufthansa,05:35,06:55,1,19h 20,2,"RIX, MUC",VNO,HND,Lufthansa,05:35,06:55,0,20h 15,1,FRA,HND,VNO,1160,1215
819,2024-05-10,2024-05-17,1048,Turkish Airlines,11:35,19:20,1,25h 45,1,IST,VNO,HND,Jetstar + Turkish Airlines,11:35,19:20,1,22h 10,2,"KIX, IST",NRT,VNO,1545,1330
820,2024-05-10,2024-05-17,1339,airBaltic + Lufthansa,05:35,06:55,1,19h 20,2,"RIX, MUC",VNO,HND,Lufthansa,05:35,06:55,0,18h 10,1,FRA,HND,VNO,1160,1090
821,2024-05-10,2024-05-17,858,Turkish Airlines,11:35,08:55,1,15h 20,1,IST,VNO,NRT,Turkish Airlines,11:35,08:55,1,43h 15,2,"OSA, IST",HND,VNO,920,2595
822,2024-05-10,2024-05-17,1337,airBaltic + Japan Airlines,15:30,17:20,1,19h 50,1,CDG,VNO,HND,Japan Airlines + Finnair,15:30,17:20,1,17h 50,1,HEL,HND,VNO,1190,1070
823,2024-05-10,2024-05-17,972,Turkish Airlines,20:35,07:55,2,29h 20,2,"IST, KIX",VNO,HND,Turkish Airlines,20:35,07:55,1,22h 35,2,"KIX, IST",HND,VNO,1760,1355
824,2024-05-10,2024-05-17,1277,ANA (All Nippon Airways),06:00,08:10,1,20h 10,1,FRA,VNO,HND,Lufthansa,06:00,08:10,0,19h 25,1,MUC,HND,VNO,1210,1165
825,2024-05-10,2024-05-17,1012,Finnair,21:40,13:05,2,33h 25,1,HEL,VNO,NRT,Finnair,21:40,13:05,1,16h 35,1,HEL,NRT,VNO,2005,995
826,2024-05-10,2024-05-17,1296,Lufthansa,06:00,06:55,1,18h 55,2,"FRA, MUC",VNO,HND,Lufthansa,06:00,06:55,0,20h 15,1,FRA,HND,VNO,1135,1215
827,2024-05-10,2024-05-17,1369,Lufthansa,06:00,06:55,1,18h 55,2,"FRA, MUC",VNO,HND,Lufthansa,06:00,06:55,0,18h 10,1,FRA,HND,VNO,1135,1090
828,2024-05-10,2024-05-17,1158,LOT + Lufthansa,11:00,16:45,1,23h 45,2,"WAW, FRA",VNO,HND,Lufthansa,11:00,16:45,0,20h 15,1,FRA,HND,VNO,1425,1215
829,2024-05-10,2024-05-17,1262,Lufthansa + ANA (All Nippon Airways),13:40,16:45,1,21h 05,1,FRA,VNO,HND,ANA (All Nippon Airways) + Lufthansa,13:40,16:45,0,19h 25,1,MUC,HND,VNO,1265,1165
830,2024-05-10,2024-05-17,970,Turkish Airlines,20:35,08:55,2,30h 20,1,IST,VNO,NRT,Turkish Airlines,20:35,08:55,1,22h 35,2,"KIX, IST",HND,VNO,1820,1355
831,2024-05-10,2024-05-17,1340,Finnair,13:30,16:00,1,20h 30,2,"HEL, FRA",VNO,NRT,Finnair,13:30,16:00,1,17h 50,1,HEL,HND,VNO,1230,1070
832,2024-05-10,2024-05-17,1168,LOT,14:45,18:30,1,21h 45,1,WAW,VNO,NRT,LOT,14:45,18:30,1,22h 15,1,WAW,NRT,VNO,1305,1335
833,2024-05-10,2024-05-17,1330,airBaltic + Lufthansa,05:35,06:55,1,19h 20,2,"RIX, MUC",VNO,HND,Lufthansa,05:35,06:55,0,19h 25,1,MUC,HND,VNO,1160,1165
834,2024-05-10,2024-05-17,828,Turkish Airlines,20:35,07:55,2,29h 20,2,"IST, KIX",VNO,HND,Turkish Airlines,20:35,07:55,1,33h 15,2,"KIX, IST",HND,VNO,1760,1995
835,2024-05-10,2024-05-17,1312,Lufthansa,06:00,08:10,1,20h 10,1,FRA,VNO,HND,ANA (All Nippon Airways) + Lufthansa,06:00,08:10,0,19h 25,1,MUC,HND,VNO,1210,1165
836,2024-05-10,2024-05-17,1285,ANA (All Nippon Airways),06:00,08:10,1,20h 10,1,FRA,VNO,HND,ANA (All Nippon Airways),06:00,08:10,0,20h 15,1,FRA,HND,VNO,1210,1215
837,2024-05-10,2024-05-17,1356,Lufthansa,06:00,06:55,1,18h 55,2,"FRA, MUC",VNO,HND,ANA (All Nippon Airways) + Lufthansa,06:00,06:55,0,19h 25,1,MUC,HND,VNO,1135,1165
838,2024-05-10,2024-05-17,1236,ANA (All Nippon Airways),06:00,09:50,1,21h 50,1,FRA,VNO,HND,ANA (All Nippon Airways),06:00,09:50,0,20h 15,1,FRA,HND,VNO,1310,1215
839,2024-05-10,2024-05-17,1360,Lufthansa,06:00,06:55,1,18h 55,2,"FRA, MUC",VNO,HND,Lufthansa,06:00,06:55,0,19h 25,1,MUC,HND,VNO,1135,1165
840,2024-05-10,2024-05-17,827,Turkish Airlines,20:35,07:55,2,29h 20,2,"IST, KIX",VNO,HND,Turkish Airlines,20:35,07:55,1,34h 15,2,"OSA, IST",HND,VNO,1760,2055
841,2024-05-10,2024-05-17,991,Turkish Airlines,11:35,19:20,1,25h 45,1,IST,VNO,HND,Turkish Airlines,11:35,19:20,1,27h 20,2,"KIX, IST",HND,VNO,1545,1640
842,2024-05-10,2024-05-17,1219,LOT + Lufthansa,11:00,16:45,1,23h 45,2,"WAW, FRA",VNO,HND,Lufthansa,11:00,16:45,0,19h 25,1,MUC,HND,VNO,1425,1165
843,2024-05-10,2024-05-17,1184,Turkish Airlines,11:35,19:20,1,25h 45,1,IST,VNO,HND,Turkish Airlines,11:35,19:20,1,18h 45,1,IST,HND,VNO,1545,1125
844,2024-05-10,2024-05-17,1275,Lufthansa,13:40,16:45,1,21h 05,1,FRA,VNO,HND,ANA (All Nippon Airways),13:40,16:45,0,20h 15,1,FRA,HND,VNO,1265,1215
845,2024-05-10,2024-05-17,1186,airBaltic + Emirates,18:20,22:35,1,22h 15,2,"MUC, DXB",VNO,HND,Emirates + LOT,18:20,22:35,0,22h 15,2,"DXB, WAW",HND,VNO,1335,1335
846,2024-05-10,2024-05-17,835,Turkish Airlines,20:35,08:55,2,30h 20,1,IST,VNO,NRT,Turkish Airlines,20:35,08:55,1,33h 15,2,"KIX, IST",HND,VNO,1820,1995
847,2024-05-10,2024-05-17,1376,LOT + Asiana Airlines,09:00,11:20,1,20h 20,2,"WAW, ICN",VNO,NRT,LOT,09:00,11:20,1,18h 20,1,WAW,NRT,VNO,1220,1100
848,2024-05-10,2024-05-17,1323,Lufthansa,06:00,08:10,1,20h 10,1,FRA,VNO,HND,ANA (All Nippon Airways),06:00,08:10,0,20h 15,1,FRA,HND,VNO,1210,1215
849,2024-05-10,2024-05-17,1294,ANA (All Nippon Airways),13:40,16:45,1,21h 05,1,FRA,VNO,HND,Lufthansa,13:40,16:45,0,20h 15,1,FRA,HND,VNO,1265,1215
850,2024-05-10,2024-05-17,1486,LOT,19:15,18:30,1,17h 15,1,WAW,VNO,NRT,Turkish Airlines,19:15,18:30,1,18h 45,1,IST,HND,VNO,1035,1125
851,2024-05-10,2024-05-17,1352,Lufthansa + ANA (All Nippon Airways),06:00,08:10,1,20h 10,1,FRA,VNO,HND,ANA (All Nippon Airways) + Lufthansa,06:00,08:10,0,19h 25,1,MUC,HND,VNO,1210,1165
852,2024-05-10,2024-05-17,1168,LOT,09:00,18:30,1,27h 30,1,WAW,VNO,NRT,LOT,09:00,18:30,1,18h 20,1,WAW,NRT,VNO,1650,1100
853,2024-05-10,2024-05-17,834,Turkish Airlines,20:35,08:55,2,30h 20,1,IST,VNO,NRT,Turkish Airlines,20:35,08:55,1,34h 15,2,"OSA, IST",HND,VNO,1820,2055
854,2024-05-10,2024-05-17,1379,ANA (All Nippon Airways),13:40,16:45,1,21h 05,1,FRA,VNO,HND,Lufthansa,13:40,16:45,0,18h 10,1,FRA,HND,VNO,1265,1090
855,2024-05-10,2024-05-17,1391,Lufthansa,06:00,06:55,1,18h 55,2,"FRA, MUC",VNO,HND,ANA (All Nippon Airways),06:00,06:55,0,20h 15,1,FRA,HND,VNO,1135,1215
856,2024-05-10,2024-05-17,1090,Scandinavian Airlines,17:45,07:55,2,32h 10,2,"ARN, CPH",VNO,HND,Scandinavian Airlines,17:45,07:55,0,17h 50,1,CPH,HND,VNO,1930,1070
857,2024-05-10,2024-05-17,1091,Finnair + Japan Airlines,21:40,13:05,2,33h 25,1,HEL,VNO,NRT,Finnair,21:40,13:05,1,16h 35,1,HEL,NRT,VNO,2005,995
858,2024-05-10,2024-05-17,1025,Finnair,18:10,13:05,2,36h 55,1,HEL,VNO,NRT,Finnair,18:10,13:05,1,16h 35,1,HEL,NRT,VNO,2215,995
859,2024-05-10,2024-05-17,1270,Lufthansa + Emirates,19:30,22:35,1,21h 05,2,"FRA, DXB",VNO,HND,Emirates + LOT,19:30,22:35,0,22h 15,2,"DXB, WAW",HND,VNO,1265,1335
860,2024-05-10,2024-05-17,928,Turkish Airlines,20:35,07:55,2,29h 20,2,"IST, KIX",VNO,HND,Turkish Airlines,20:35,07:55,1,30h 05,1,IST,NRT,VNO,1760,1805
861,2024-05-10,2024-05-17,1363,ANA (All Nippon Airways),13:40,16:45,1,21h 05,1,FRA,VNO,HND,ANA (All Nippon Airways) + Lufthansa,13:40,16:45,0,19h 25,1,MUC,HND,VNO,1265,1165
862,2024-05-10,2024-05-17,1364,ANA (All Nippon Airways),13:40,16:45,1,21h 05,1,FRA,VNO,HND,Lufthansa,13:40,16:45,0,19h 25,1,MUC,HND,VNO,1265,1165
863,2024-05-10,2024-05-17,1373,ANA (All Nippon Airways),06:00,08:10,1,20h 10,1,FRA,VNO,HND,Lufthansa,06:00,08:10,0,20h 15,2,"MUC, FRA",HND,VNO,1210,1215
864,2024-05-10,2024-05-17,1373,Lufthansa + ANA (All Nippon Airways),06:00,08:10,1,20h 10,1,FRA,VNO,HND,ANA (All Nippon Airways),06:00,08:10,0,20h 15,1,FRA,HND,VNO,1210,1215
865,2024-05-10,2024-05-17,1344,Lufthansa,13:40,16:45,1,21h 05,1,FRA,VNO,HND,Lufthansa,13:40,16:45,0,20h 15,2,"MUC, FRA",HND,VNO,1265,1215
866,2024-05-10,2024-05-17,1100,Finnair,21:40,13:50,2,34h 10,1,HEL,VNO,HND,Finnair,21:40,13:50,1,16h 35,1,HEL,NRT,VNO,2050,995
867,2024-05-10,2024-05-17,1458,ANA (All Nippon Airways),06:00,08:10,1,20h 10,1,FRA,VNO,HND,ANA (All Nippon Airways) + Lufthansa,06:00,08:10,0,18h 10,1,FRA,HND,VNO,1210,1090
868,2024-05-10,2024-05-17,926,Turkish Airlines,20:35,08:55,2,30h 20,1,IST,VNO,NRT,Turkish Airlines,20:35,08:55,1,30h 05,1,IST,NRT,VNO,1820,1805
869,2024-05-10,2024-05-17,1057,Scandinavian Airlines + Air China,15:50,20:40,1,22h 50,2,"CPH, PVG",VNO,NRT,Air China + Scandinavian Airlines,15:50,20:40,1,30h 10,2,"PVG, CPH",NRT,VNO,1370,1810
870,2024-05-10,2024-05-17,1542,Finnair + Japan Airlines,13:30,13:05,1,17h 35,1,HEL,VNO,NRT,Turkish Airlines,13:30,13:05,1,18h 45,1,IST,HND,VNO,1055,1125
871,2024-05-10,2024-05-17,1391,Lufthansa,06:00,08:10,1,20h 10,1,FRA,VNO,HND,Lufthansa,06:00,08:10,0,20h 15,2,"MUC, FRA",HND,VNO,1210,1215
872,2024-05-10,2024-05-17,1396,LOT + ANA (All Nippon Airways),11:00,15:00,1,22h,2,"WAW, SEL",VNO,HND,LOT,11:00,15:00,1,18h 20,1,WAW,NRT,VNO,1320,1100
873,2024-05-10,2024-05-17,1100,Finnair,21:40,13:05,2,33h 25,1,HEL,VNO,NRT,Finnair,21:40,13:05,1,17h 50,1,HEL,HND,VNO,2005,1070
874,2024-05-10,2024-05-17,1410,ANA (All Nippon Airways),06:00,09:50,1,21h 50,1,FRA,VNO,HND,ANA (All Nippon Airways) + Lufthansa,06:00,09:50,0,18h 10,1,FRA,HND,VNO,1310,1090
875,2024-05-10,2024-05-17,859,Turkish Airlines,11:35,07:55,2,38h 20,2,"IST, KIX",VNO,HND,Turkish Airlines,11:35,07:55,1,27h 20,2,"KIX, IST",HND,VNO,2300,1640
876,2024-05-10,2024-05-17,1684,Turkish Airlines,11:35,08:55,1,15h 20,1,IST,VNO,NRT,LOT,11:35,08:55,1,18h 20,1,WAW,NRT,VNO,920,1100
877,2024-05-10,2024-05-17,1445,Lufthansa,13:40,16:45,1,21h 05,1,FRA,VNO,HND,ANA (All Nippon Airways) + Lufthansa,13:40,16:45,0,18h 10,1,FRA,HND,VNO,1265,1090
878,2024-05-10,2024-05-17,1372,ANA (All Nippon Airways),13:40,16:45,1,21h 05,1,FRA,VNO,HND,ANA (All Nippon Airways),13:40,16:45,0,20h 15,1,FRA,HND,VNO,1265,1215
879,2024-05-10,2024-05-17,1373,Lufthansa + ANA (All Nippon Airways),13:40,16:45,1,21h 05,1,FRA,VNO,HND,ANA (All Nippon Airways),13:40,16:45,0,20h 15,1,FRA,HND,VNO,1265,1215
880,2024-05-10,2024-05-17,1174,LOT,06:20,18:30,1,30h 10,1,WAW,VNO,NRT,LOT,06:20,18:30,1,18h 20,1,WAW,NRT,VNO,1810,1100
881,2024-05-10,2024-05-17,1516,Turkish Airlines,11:35,08:55,1,15h 20,1,IST,VNO,NRT,Emirates + LOT,11:35,08:55,0,22h 15,2,"DXB, WAW",HND,VNO,920,1335
882,2024-05-10,2024-05-17,1449,Finnair + Japan Airlines,13:30,13:50,1,18h 20,1,HEL,VNO,HND,Japan Airlines + Finnair,13:30,13:50,1,21h 10,2,"KIX, HEL",NRT,VNO,1100,1270
883,2024-05-10,2024-05-17,1443,ANA (All Nippon Airways),06:00,08:10,1,20h 10,1,FRA,VNO,HND,Austrian Airlines + LOT,06:00,08:10,1,19h 30,2,"VIE, WAW",NRT,VNO,1210,1170
884,2024-05-10,2024-05-17,1292,airBaltic + Japan Airlines,15:30,17:20,1,19h 50,1,CDG,VNO,HND,Japan Airlines + British Airways,15:30,17:20,1,24h 35,1,HEL,NRT,VNO,1190,1475
885,2024-05-10,2024-05-17,1125,Finnair,21:40,13:05,2,33h 25,1,HEL,VNO,NRT,Japan Airlines + Finnair,21:40,13:05,1,17h 50,1,HEL,HND,VNO,2005,1070
886,2024-05-10,2024-05-17,1397,ANA (All Nippon Airways),06:00,09:50,1,21h 50,1,FRA,VNO,HND,Austrian Airlines + LOT,06:00,09:50,1,19h 30,2,"VIE, WAW",NRT,VNO,1310,1170
887,2024-05-10,2024-05-17,1130,airBaltic + Emirates,18:20,22:35,1,22h 15,2,"MUC, DXB",VNO,HND,Emirates + airBaltic,18:20,22:35,0,29h,2,"DXB, MUC",HND,VNO,1335,1740
888,2024-05-10,2024-05-17,1368,LOT + Asiana Airlines,09:00,11:20,1,20h 20,2,"WAW, ICN",VNO,NRT,LOT,09:00,11:20,1,22h 15,1,WAW,NRT,VNO,1220,1335
889,2024-05-10,2024-05-17,1487,Finnair,13:30,16:00,1,20h 30,2,"HEL, FRA",VNO,NRT,Japan Airlines + Finnair,13:30,16:00,0,18h 45,1,HEL,HND,VNO,1230,1125
890,2024-05-10,2024-05-17,1438,Lufthansa,13:40,16:45,1,21h 05,1,FRA,VNO,HND,Austrian Airlines + LOT,13:40,16:45,1,19h 30,2,"VIE, WAW",NRT,VNO,1265,1170
891,2024-05-10,2024-05-17,991,Turkish Airlines,11:35,19:20,1,25h 45,1,IST,VNO,HND,Turkish Airlines,11:35,19:20,1,33h 15,2,"KIX, IST",HND,VNO,1545,1995
892,2024-05-10,2024-05-17,1490,Finnair,13:30,16:00,1,20h 30,2,"HEL, FRA",VNO,NRT,Finnair,13:30,16:00,0,18h 45,1,HEL,HND,VNO,1230,1125
893,2024-05-10,2024-05-17,1420,Lufthansa + ANA (All Nippon Airways),13:40,16:45,1,21h 05,1,FRA,VNO,HND,Lufthansa,13:40,16:45,0,20h 15,2,"MUC, FRA",HND,VNO,1265,1215
894,2024-05-10,2024-05-17,1535,Lufthansa + ANA (All Nippon Airways),06:00,08:10,1,20h 10,1,FRA,VNO,HND,ANA (All Nippon Airways) + Lufthansa,06:00,08:10,0,18h 10,1,FRA,HND,VNO,1210,1090
895,2024-05-10,2024-05-17,1538,Lufthansa + ANA (All Nippon Airways),06:00,08:10,1,20h 10,1,FRA,VNO,HND,Lufthansa,06:00,08:10,0,18h 10,1,FRA,HND,VNO,1210,1090
896,2024-05-10,2024-05-17,1684,Turkish Airlines,20:35,19:20,1,16h 45,1,IST,VNO,HND,LOT,20:35,19:20,1,18h 20,1,WAW,NRT,VNO,1005,1100
897,2024-05-10,2024-05-17,1465,Lufthansa + ANA (All Nippon Airways),06:00,08:10,1,20h 10,1,FRA,VNO,HND,Lufthansa,06:00,08:10,0,20h 15,1,FRA,HND,VNO,1210,1215
898,2024-05-10,2024-05-17,1513,Lufthansa,06:00,06:55,1,18h 55,2,"FRA, MUC",VNO,HND,Lufthansa,06:00,06:55,0,20h 15,2,"MUC, FRA",HND,VNO,1135,1215
899,2024-05-10,2024-05-17,991,Turkish Airlines,11:35,19:20,1,25h 45,1,IST,VNO,HND,Turkish Airlines,11:35,19:20,1,34h 15,2,"OSA, IST",HND,VNO,1545,2055
900,2024-05-10,2024-05-17,1428,ANA (All Nippon Airways),06:00,08:10,1,20h 10,1,FRA,VNO,HND,ANA (All Nippon Airways),06:00,08:10,1,21h 30,1,FRA,HND,VNO,1210,1290
901,2024-05-10,2024-05-17,1400,Lufthansa,13:40,16:45,1,21h 05,1,FRA,VNO,HND,ANA (All Nippon Airways),13:40,16:45,1,21h 30,1,FRA,HND,VNO,1265,1290
902,2024-05-10,2024-05-17,1365,LOT + Lufthansa,11:00,16:45,1,23h 45,2,"WAW, FRA",VNO,HND,Lufthansa,11:00,16:45,0,20h 15,2,"MUC, FRA",HND,VNO,1425,1215
903,2024-05-10,2024-05-17,1620,Finnair + Japan Airlines,13:30,13:50,1,18h 20,1,HEL,VNO,HND,Turkish Airlines,13:30,13:50,1,18h 45,1,IST,HND,VNO,1100,1125
904,2024-05-10,2024-05-17,1457,ANA (All Nippon Airways),13:40,16:45,1,21h 05,1,FRA,VNO,HND,Lufthansa,13:40,16:45,0,20h 15,2,"MUC, FRA",HND,VNO,1265,1215
905,2024-05-10,2024-05-17,1446,Lufthansa,06:00,08:10,1,20h 10,1,FRA,VNO,HND,ANA (All Nippon Airways),06:00,08:10,1,21h 30,1,FRA,HND,VNO,1210,1290
906,2024-05-10,2024-05-17,1320,airBaltic + Japan Airlines,15:30,17:20,1,19h 50,1,CDG,VNO,HND,Japan Airlines + British Airways,15:30,17:20,1,25h 50,1,HEL,HND,VNO,1190,1550
907,2024-05-10,2024-05-17,1535,Lufthansa + ANA (All Nippon Airways),13:40,16:45,1,21h 05,1,FRA,VNO,HND,ANA (All Nippon Airways) + Lufthansa,13:40,16:45,0,18h 10,1,FRA,HND,VNO,1265,1090
908,2024-05-10,2024-05-17,1212,airBaltic + Emirates,08:05,17:35,1,27h 30,2,"AMS, DXB",VNO,NRT,Emirates + LOT,08:05,17:35,0,22h 15,2,"DXB, WAW",HND,VNO,1650,1335
909,2024-05-10,2024-05-17,1065,Turkish Airlines,11:35,07:55,2,38h 20,2,"IST, KIX",VNO,HND,Turkish Airlines,11:35,07:55,1,18h 45,1,IST,HND,VNO,2300,1125
910,2024-05-10,2024-05-17,1675,Finnair,13:30,13:05,1,17h 35,1,HEL,VNO,NRT,Turkish Airlines,13:30,13:05,1,18h 45,1,IST,HND,VNO,1055,1125
911,2024-05-10,2024-05-17,1588,Turkish Airlines,11:35,08:55,1,15h 20,1,IST,VNO,NRT,Qatar Airways + LOT,11:35,08:55,1,23h 30,2,"DOH, WAW",HND,VNO,920,1410
912,2024-05-10,2024-05-17,1105,Turkish Airlines,11:35,19:20,1,25h 45,1,IST,VNO,HND,Turkish Airlines,11:35,19:20,1,30h 05,1,IST,NRT,VNO,1545,1805
913,2024-05-10,2024-05-17,866,Turkish Airlines,11:35,07:55,2,38h 20,2,"IST, KIX",VNO,HND,Turkish Airlines,11:35,07:55,1,33h 15,2,"KIX, IST",HND,VNO,2300,1995
914,2024-05-10,2024-05-17,1675,Finnair,13:30,13:50,1,18h 20,1,HEL,VNO,HND,Turkish Airlines,13:30,13:50,1,18h 45,1,IST,HND,VNO,1100,1125
915,2024-05-10,2024-05-17,1211,airBaltic + Emirates,08:05,17:35,1,27h 30,2,"AMS, DXB",VNO,NRT,Emirates + LOT,08:05,17:35,1,23h 50,2,"DXB, WAW",NRT,VNO,1650,1430
916,2024-05-10,2024-05-17,1533,ANA (All Nippon Airways),13:40,16:45,1,21h 05,1,FRA,VNO,HND,Austrian Airlines + LOT,13:40,16:45,1,19h 30,2,"VIE, WAW",NRT,VNO,1265,1170
917,2024-05-10,2024-05-17,866,Turkish Airlines,11:35,07:55,2,38h 20,2,"IST, KIX",VNO,HND,Turkish Airlines,11:35,07:55,1,34h 15,2,"OSA, IST",HND,VNO,2300,2055
918,2024-05-10,2024-05-17,1100,Finnair,21:40,20:40,2,41h,2,"HEL, OSA",VNO,HND,Finnair,21:40,20:40,1,16h 35,1,HEL,NRT,VNO,2460,995
919,2024-05-10,2024-05-17,1633,LOT + Asiana Airlines,09:00,11:20,1,20h 20,2,"WAW, ICN",VNO,NRT,Turkish Airlines,09:00,11:20,1,18h 45,1,IST,HND,VNO,1220,1125
920,2024-05-10,2024-05-17,1236,Finnair,21:40,13:50,2,34h 10,1,HEL,VNO,HND,Finnair,21:40,13:50,1,17h 50,1,HEL,HND,VNO,2050,1070
921,2024-05-10,2024-05-17,1650,Turkish Airlines,20:35,19:20,1,16h 45,1,IST,VNO,HND,Emirates + LOT,20:35,19:20,0,22h 15,2,"DXB, WAW",HND,VNO,1005,1335
922,2024-05-10,2024-05-17,1512,ANA (All Nippon Airways),13:40,16:45,1,21h 05,1,FRA,VNO,HND,ANA (All Nippon Airways),13:40,16:45,1,21h 30,1,FRA,HND,VNO,1265,1290
923,2024-05-10,2024-05-17,1159,airBaltic + Emirates,08:05,17:35,1,27h 30,2,"AMS, DXB",VNO,NRT,Emirates + airBaltic,08:05,17:35,0,29h,2,"DXB, MUC",HND,VNO,1650,1740
924,2024-05-10,2024-05-17,1213,ANA (All Nippon Airways),06:00,09:50,1,21h 50,1,FRA,VNO,HND,ANA (All Nippon Airways),06:00,09:50,1,32h 25,1,FRA,HND,VNO,1310,1945
925,2024-05-10,2024-05-17,858,Turkish Airlines,11:35,19:15,2,49h 40,2,"IST, OSA",VNO,HND,Turkish Airlines,11:35,19:15,1,27h 20,2,"KIX, IST",HND,VNO,2980,1640
926,2024-05-10,2024-05-17,1237,Lufthansa,13:40,16:45,1,21h 05,1,FRA,VNO,HND,Lufthansa,13:40,16:45,1,32h 25,1,FRA,HND,VNO,1265,1945
927,2024-05-10,2024-05-17,1858,Finnair + Japan Airlines,13:30,13:05,1,17h 35,1,HEL,VNO,NRT,LOT,13:30,13:05,1,18h 20,1,WAW,NRT,VNO,1055,1100
928,2024-05-10,2024-05-17,978,Turkish Airlines,11:35,07:55,2,38h 20,2,"IST, KIX",VNO,HND,Turkish Airlines,11:35,07:55,1,30h 05,1,IST,NRT,VNO,2300,1805
929,2024-05-10,2024-05-17,1377,Lufthansa,18:20,06:55,2,30h 35,1,MUC,VNO,HND,Lufthansa,18:20,06:55,0,18h 10,1,FRA,HND,VNO,1835,1090
930,2024-05-10,2024-05-17,1691,airBaltic + Air France,15:30,18:30,1,21h,1,CDG,VNO,HND,Air France,15:30,18:30,0,18h 50,1,CDG,HND,VNO,1260,1130
931,2024-05-10,2024-05-17,1390,Lufthansa,19:30,08:10,2,30h 40,1,FRA,VNO,HND,Lufthansa,19:30,08:10,0,18h 10,1,FRA,HND,VNO,1840,1090
932,2024-05-10,2024-05-17,1858,Finnair + Japan Airlines,13:30,13:50,1,18h 20,1,HEL,VNO,HND,LOT,13:30,13:50,1,18h 20,1,WAW,NRT,VNO,1100,1100
933,2024-05-10,2024-05-17,1368,Lufthansa,18:20,06:55,2,30h 35,1,MUC,VNO,HND,Lufthansa,18:20,06:55,0,19h 25,1,MUC,HND,VNO,1835,1165
934,2024-05-10,2024-05-17,2150,Turkish Airlines,11:35,08:55,1,15h 20,1,IST,VNO,NRT,Finnair,11:35,08:55,1,16h 35,1,HEL,NRT,VNO,920,995
935,2024-05-10,2024-05-17,1750,British Airways + Japan Airlines,10:10,13:05,1,20h 55,1,HEL,VNO,NRT,LOT,10:10,13:05,1,18h 20,1,WAW,NRT,VNO,1255,1100
936,2024-05-10,2024-05-17,1913,Finnair,13:30,13:05,1,17h 35,1,HEL,VNO,NRT,LOT,13:30,13:05,1,18h 20,1,WAW,NRT,VNO,1055,1100
937,2024-05-10,2024-05-17,1729,airBaltic + Air France,15:30,18:30,1,21h,1,CDG,VNO,HND,Air France + airBaltic,15:30,18:30,0,18h 50,1,CDG,HND,VNO,1260,1130
938,2024-05-10,2024-05-17,2159,Turkish Airlines,11:35,08:55,1,15h 20,1,IST,VNO,NRT,Japan Airlines + Finnair,11:35,08:55,1,16h 35,1,HEL,NRT,VNO,920,995
939,2024-05-10,2024-05-17,1334,Lufthansa,19:30,09:50,2,32h 20,1,FRA,VNO,HND,Lufthansa,19:30,09:50,0,19h 25,1,MUC,HND,VNO,1940,1165
940,2024-05-10,2024-05-17,1230,LOT + Lufthansa,11:00,16:45,1,23h 45,2,"WAW, FRA",VNO,HND,ANA (All Nippon Airways),11:00,16:45,1,32h 25,1,FRA,HND,VNO,1425,1945
941,2024-05-10,2024-05-17,1718,Turkish Airlines,20:35,19:20,1,16h 45,1,IST,VNO,HND,Qatar Airways + LOT,20:35,19:20,1,23h 30,2,"DOH, WAW",HND,VNO,1005,1410
942,2024-05-10,2024-05-17,1382,Lufthansa,19:30,08:10,2,30h 40,1,FRA,VNO,HND,Lufthansa,19:30,08:10,0,19h 25,1,MUC,HND,VNO,1840,1165
943,2024-05-10,2024-05-17,1296,Lufthansa,13:40,16:45,1,21h 05,1,FRA,VNO,HND,ANA (All Nippon Airways),13:40,16:45,1,32h 25,1,FRA,HND,VNO,1265,1945
944,2024-05-10,2024-05-17,1329,Lufthansa,06:00,08:10,1,20h 10,1,FRA,VNO,HND,Lufthansa,06:00,08:10,1,32h 25,1,FRA,HND,VNO,1210,1945
945,2024-05-10,2024-05-17,1817,airBaltic + Japan Airlines,15:30,17:20,1,19h 50,1,CDG,VNO,HND,Turkish Airlines,15:30,17:20,1,18h 45,1,IST,HND,VNO,1190,1125
